root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,Oct_clusters,DA_clusters,Unknown_clusters
720575940615254782,cell_class,AN,5250,400,0.25,0.14285714285714285,0.1,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.04,0.01,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.04,0.05,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.04,0.1,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.02,0.01,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.02,0.05,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.02,0.1,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,False,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.01,0.01,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.01,0.05,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,False,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.01,0.1,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,False,False,False,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.14285714285714285,0.01,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,True,True,True,True,
720575940618447238,cell_class,AN,558,400,0.25,0.14285714285714285,0.05,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.14285714285714285,0.1,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.04,0.01,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,True,True,True,False,
720575940618447238,cell_class,AN,558,400,0.25,0.04,0.05,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.04,0.1,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.02,0.01,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,True,True,True,False,
720575940618447238,cell_class,AN,558,400,0.25,0.02,0.05,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.02,0.1,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.01,0.01,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,True,True,True,False,
720575940618447238,cell_class,AN,558,400,0.25,0.01,0.05,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,True,False,False,
720575940618447238,cell_class,AN,558,400,0.25,0.01,0.1,0.0,0.008960573476702509,0.03942652329749104,0.06810035842293907,0.8655913978494624,0.017921146953405017,0.0,,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.14285714285714285,0.01,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,True,True,True,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.14285714285714285,0.05,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,True,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.14285714285714285,0.1,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.04,0.01,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,True,True,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.04,0.05,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.04,0.1,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,False,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.02,0.01,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,True,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.02,0.05,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.02,0.1,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,False,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.01,0.01,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,True,True,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.01,0.05,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,False,False,False,False,False,False,
720575940619932363,cell_class,AN,983,400,0.25,0.01,0.1,0.5564598168870803,0.3275686673448627,0.04781281790437437,0.004069175991861648,0.038657171922685654,0.024415055951169887,0.001017293997965412,False,False,False,False,False,False,
720575940611905433,cell_class,AN,5326,400,0.25,0.14285714285714285,0.01,0.00732256853173113,0.9419827262485918,0.01877581674802854,0.0060082613593691325,0.013894104393541119,0.01145324821629741,0.0005632745024408562,False,True,True,False,False,False,False
720575940611905433,cell_class,AN,5326,400,0.25,0.14285714285714285,0.05,0.00732256853173113,0.9419827262485918,0.01877581674802854,0.0060082613593691325,0.013894104393541119,0.01145324821629741,0.0005632745024408562,False,True,False,False,False,False,False
720575940611905433,cell_class,AN,5326,400,0.25,0.14285714285714285,0.1,0.00732256853173113,0.9419827262485918,0.01877581674802854,0.0060082613593691325,0.013894104393541119,0.01145324821629741,0.0005632745024408562,False,True,False,False,False,False,False
720575940611905433,cell_class,AN,5326,400,0.25,0.04,0.01,0.00732256853173113,0.9419827262485918,0.01877581674802854,0.0060082613593691325,0.013894104393541119,0.01145324821629741,0.0005632745024408562,False,True,False,False,False,False,False
720575940611905433,cell_class,AN,5326,400,0.25,0.04,0.05,0.00732256853173113,0.9419827262485918,0.01877581674802854,0.0060082613593691325,0.013894104393541119,0.01145324821629741,0.0005632745024408562,False,True,False,False,False,False,False
720575940611905433,cell_class,AN,5326,400,0.25,0.04,0.1,0.00732256853173113,0.9419827262485918,0.01877581674802854,0.0060082613593691325,0.013894104393541119,0.01145324821629741,0.0005632745024408562,False,True,False,False,False,False,False
