root_id,classification_system,cell_type,num_synapses
720575940623817776,flow,afferent,7973
720575940619202901,flow,afferent,14749
720575940629972983,flow,afferent,1304
720575940634584312,flow,afferent,3544
720575940632015699,flow,afferent,6102
720575940629630520,flow,afferent,9340
720575940616449093,flow,afferent,10284
720575940627546750,flow,afferent,3481
720575940624822003,flow,afferent,1998
720575940627108967,flow,afferent,520
720575940606401970,flow,afferent,1026
720575940620066142,flow,afferent,1813
720575940627697664,flow,afferent,5573
720575940628552054,flow,afferent,5259
720575940621013517,flow,afferent,1052
720575940631401698,flow,afferent,459
720575940619801793,flow,afferent,1424
720575940617484248,flow,afferent,1273
720575940627881728,flow,afferent,972
720575940633366498,flow,afferent,1306
720575940613706546,flow,afferent,2933
720575940620373469,flow,afferent,2598
720575940613266026,flow,afferent,477
720575940606346332,flow,afferent,1288
720575940619533483,flow,afferent,903
720575940627493638,flow,afferent,5273
720575940611778713,flow,afferent,1312
720575940611904296,flow,afferent,6775
720575940612416766,flow,afferent,983
720575940624057525,flow,afferent,2340
720575940635905893,flow,afferent,722
720575940629901047,flow,afferent,8995
720575940628851984,flow,afferent,1914
720575940623060883,flow,afferent,985
720575940625101389,flow,afferent,501
720575940618019207,flow,afferent,841
720575940610514073,flow,afferent,2334
720575940628515115,flow,afferent,632
720575940623302988,flow,afferent,16622
720575940624910128,flow,afferent,3317
720575940611123093,flow,afferent,3034
720575940620811656,flow,afferent,1733
720575940643683744,flow,afferent,14543
720575940633884512,flow,afferent,5107
720575940609651758,flow,afferent,2334
720575940620631974,flow,afferent,3234
720575940619373703,flow,afferent,13105
720575940610784370,flow,afferent,4318
720575940639811024,flow,afferent,2696
720575940621057285,flow,afferent,8273
720575940629185084,flow,afferent,1607
720575940622401267,flow,afferent,925
720575940623777061,flow,afferent,503
720575940603814060,flow,afferent,2386
720575940627403719,flow,afferent,2005
720575940619003969,flow,afferent,1605
720575940635029146,flow,afferent,4492
720575940640396173,flow,afferent,2025
720575940625429647,flow,afferent,912
720575940625486357,flow,afferent,2240
720575940612887080,flow,afferent,7102
720575940614678751,flow,afferent,1322
720575940612608790,flow,afferent,904
720575940637106295,flow,afferent,1701
720575940610906773,flow,afferent,944
720575940608729795,flow,afferent,2361
720575940627560386,flow,afferent,1907
720575940628962891,flow,afferent,665
720575940617050196,flow,afferent,843
720575940630126161,flow,afferent,1542
720575940627313180,flow,afferent,6100
720575940632786586,flow,afferent,1518
720575940632834911,flow,afferent,3295
720575940633387768,flow,afferent,1282
720575940614997555,flow,afferent,2098
720575940637396851,flow,afferent,1232
720575940611255475,flow,afferent,4638
720575940637507645,flow,afferent,1800
720575940623234567,flow,afferent,2794
720575940635668622,flow,afferent,8996
720575940641824200,flow,afferent,841
720575940605707198,flow,afferent,11352
720575940628337511,flow,afferent,2488
720575940604926082,flow,afferent,790
720575940637149006,flow,afferent,476
720575940622109769,flow,afferent,610
720575940622102182,flow,afferent,2244
720575940633183559,flow,afferent,1292
720575940629416266,flow,afferent,4876
720575940618459485,flow,afferent,662
720575940621749697,flow,afferent,2630
720575940611603502,flow,afferent,6268
720575940634725345,flow,afferent,1604
720575940635591776,flow,afferent,13471
720575940645704996,flow,afferent,8046
720575940620096926,flow,afferent,2152
720575940627200004,flow,afferent,2430
720575940621765813,flow,afferent,2470
720575940603659488,flow,afferent,493
720575940621019120,flow,afferent,410
720575940635072111,flow,afferent,603
720575940634468975,flow,afferent,558
720575940626698568,flow,afferent,659
720575940613365650,flow,afferent,440
720575940643757422,flow,afferent,566
720575940615856779,flow,afferent,515
720575940610605530,flow,afferent,488
720575940645941102,flow,afferent,471
720575940633837247,flow,afferent,616
720575940635277998,flow,afferent,495
720575940619318619,flow,afferent,403
720575940631012664,flow,afferent,466
720575940631943213,flow,afferent,606
720575940627643398,flow,afferent,562
720575940624958757,flow,afferent,660
720575940638894976,flow,afferent,722
720575940627451388,flow,afferent,497
720575940626618696,flow,afferent,642
720575940645345332,flow,afferent,615
720575940617094429,flow,afferent,539
720575940621285452,flow,afferent,498
720575940633909695,flow,afferent,423
720575940629326841,flow,afferent,594
720575940631941587,flow,afferent,520
720575940644237591,flow,afferent,492
720575940638974848,flow,afferent,699
720575940636975582,flow,afferent,763
720575940616704581,flow,afferent,511
720575940609065774,flow,afferent,534
720575940610036834,flow,afferent,557
720575940620408560,flow,afferent,464
720575940618606983,flow,afferent,693
720575940629349164,flow,afferent,551
720575940619111883,flow,afferent,561
720575940607865180,flow,afferent,604
720575940616356281,flow,afferent,931
720575940609845454,flow,afferent,511
720575940628993900,flow,afferent,635
720575940640331995,flow,afferent,483
720575940623032102,flow,afferent,555
720575940629162870,flow,afferent,578
720575940628452711,flow,afferent,669
720575940633857687,flow,afferent,530
720575940616398898,flow,afferent,498
720575940626138378,flow,afferent,494
720575940632308684,flow,afferent,505
720575940628408143,flow,afferent,533
720575940631953619,flow,afferent,517
720575940626199059,flow,afferent,995
720575940622403881,flow,afferent,491
720575940624147600,flow,afferent,584
720575940628225323,flow,afferent,431
720575940610682578,flow,afferent,525
720575940626357586,flow,afferent,480
720575940635159982,flow,afferent,948
720575940621373680,flow,afferent,415
720575940616599069,flow,afferent,438
720575940639836624,flow,afferent,502
720575940625383155,flow,afferent,414
720575940626064138,flow,afferent,431
720575940647097732,flow,afferent,522
720575940619440878,flow,afferent,430
720575940621904166,flow,afferent,476
720575940626012433,flow,afferent,429
720575940631512376,flow,afferent,491
720575940629384953,flow,afferent,563
720575940633475991,flow,afferent,519
720575940629226044,flow,afferent,425
720575940620679233,flow,afferent,605
720575940628198759,flow,afferent,452
720575940628565776,flow,afferent,439
720575940614257986,flow,afferent,619
720575940618946901,flow,afferent,417
720575940619298731,flow,afferent,410
720575940611157466,flow,afferent,420
720575940603871404,flow,afferent,465
720575940639506776,flow,afferent,504
720575940627465871,flow,afferent,552
720575940621767629,flow,afferent,580
720575940618512331,flow,afferent,472
720575940625044743,flow,afferent,520
720575940630734587,flow,afferent,510
720575940613466577,flow,afferent,775
720575940624500519,flow,afferent,498
720575940626125626,flow,afferent,1000
720575940627316303,flow,afferent,795
720575940614105342,flow,afferent,710
720575940615659381,flow,afferent,660
720575940626202237,flow,afferent,693
720575940630738171,flow,afferent,988
720575940629350782,flow,afferent,718
720575940617645652,flow,afferent,526
720575940631084684,flow,afferent,972
720575940638872629,flow,afferent,901
720575940627817260,flow,afferent,678
720575940620253311,flow,afferent,1036
720575940630696901,flow,afferent,983
720575940611845034,flow,afferent,749
720575940629343799,flow,afferent,1239
720575940648191609,flow,afferent,646
720575940617454114,flow,afferent,875
720575940620705012,flow,afferent,746
720575940618806101,flow,afferent,438
