root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,ACh_clusters,Ser_clusters,GABA_clusters,Oct_clusters,DA_clusters,Glut_clusters,Unknown_clusters
720575940642063245,flow,afferent,1068,400,0.25,0.14285714285714285,0.01,0.042134831460674156,0.6301498127340824,0.08239700374531835,0.012172284644194757,0.18632958801498128,0.04307116104868914,0.003745318352059925,True,True,True,False,True,True,False
720575940642063245,flow,afferent,1068,400,0.25,0.04,0.01,0.042134831460674156,0.6301498127340824,0.08239700374531835,0.012172284644194757,0.18632958801498128,0.04307116104868914,0.003745318352059925,True,True,True,False,True,True,False
720575940631467565,flow,afferent,510,400,0.25,0.14285714285714285,0.01,0.01568627450980392,0.5117647058823529,0.13333333333333333,0.07647058823529412,0.11764705882352941,0.1450980392156863,0.0,True,True,False,True,True,True,
720575940631467565,flow,afferent,510,400,0.25,0.04,0.01,0.01568627450980392,0.5117647058823529,0.13333333333333333,0.07647058823529412,0.11764705882352941,0.1450980392156863,0.0,True,True,False,True,True,True,
720575940624598460,flow,afferent,429,400,0.25,0.14285714285714285,0.01,0.039627039627039624,0.5617715617715617,0.002331002331002331,0.006993006993006993,0.32634032634032634,0.06293706293706294,0.0,True,True,True,False,True,,
720575940624598460,flow,afferent,429,400,0.25,0.04,0.01,0.039627039627039624,0.5617715617715617,0.002331002331002331,0.006993006993006993,0.32634032634032634,0.06293706293706294,0.0,True,True,True,False,True,,
720575940642669728,flow,afferent,413,400,0.25,0.14285714285714285,0.01,0.029055690072639227,0.5544794188861986,0.009685230024213076,0.0,0.3922518159806295,0.014527845036319613,0.0,True,True,True,,True,True,
720575940642669728,flow,afferent,413,400,0.25,0.04,0.01,0.029055690072639227,0.5544794188861986,0.009685230024213076,0.0,0.3922518159806295,0.014527845036319613,0.0,True,True,True,,True,False,
720575940627368079,flow,afferent,3856,400,0.25,0.14285714285714285,0.01,0.011410788381742738,0.8638485477178424,0.03682572614107884,0.0005186721991701245,0.027489626556016597,0.05964730290456432,0.00025933609958506224,True,True,False,False,True,True,
720575940627368079,flow,afferent,3856,400,0.25,0.04,0.01,0.011410788381742738,0.8638485477178424,0.03682572614107884,0.0005186721991701245,0.027489626556016597,0.05964730290456432,0.00025933609958506224,True,False,False,False,False,False,
720575940653764257,flow,afferent,556,400,0.25,0.14285714285714285,0.01,0.017985611510791366,0.7230215827338129,0.0,0.0,0.22841726618705036,0.030575539568345324,0.0,True,True,True,,True,,
720575940653764257,flow,afferent,556,400,0.25,0.04,0.01,0.017985611510791366,0.7230215827338129,0.0,0.0,0.22841726618705036,0.030575539568345324,0.0,True,True,True,,False,,
720575940632002017,flow,afferent,3098,400,0.25,0.14285714285714285,0.01,0.004196255648805681,0.8143963847643642,0.105229180116204,0.005164622336991607,0.027437056165267915,0.04357650096836669,0.0,True,True,False,False,True,True,
720575940632002017,flow,afferent,3098,400,0.25,0.04,0.01,0.004196255648805681,0.8143963847643642,0.105229180116204,0.005164622336991607,0.027437056165267915,0.04357650096836669,0.0,True,False,False,False,False,True,
720575940618609799,flow,afferent,2494,400,0.25,0.14285714285714285,0.01,0.015236567762630313,0.7818765036086608,0.17963111467522053,0.0012028869286287089,0.010425020048115477,0.011627906976744186,0.0,True,False,False,False,False,True,
720575940618609799,flow,afferent,2494,400,0.25,0.04,0.01,0.015236567762630313,0.7818765036086608,0.17963111467522053,0.0012028869286287089,0.010425020048115477,0.011627906976744186,0.0,True,False,False,False,False,True,
720575940619387814,flow,afferent,2059,400,0.25,0.14285714285714285,0.01,0.08742107819329771,0.28994657600777074,0.5638659543467702,0.0009713453132588635,0.023312287518212724,0.03302574065080136,0.0014570179698882952,True,True,True,False,True,True,False
720575940619387814,flow,afferent,2059,400,0.25,0.04,0.01,0.08742107819329771,0.28994657600777074,0.5638659543467702,0.0009713453132588635,0.023312287518212724,0.03302574065080136,0.0014570179698882952,True,False,True,False,False,True,False
720575940617121819,flow,afferent,3851,400,0.25,0.14285714285714285,0.01,0.01350298623734095,0.9592313684757205,0.003116073747078681,0.0005193456245131135,0.01428200467411062,0.009348221241236042,0.0,True,False,False,False,False,False,
720575940617121819,flow,afferent,3851,400,0.25,0.04,0.01,0.01350298623734095,0.9592313684757205,0.003116073747078681,0.0005193456245131135,0.01428200467411062,0.009348221241236042,0.0,True,False,False,False,False,False,
720575940631034936,flow,afferent,3816,400,0.25,0.14285714285714285,0.01,0.007075471698113208,0.84958071278826,0.09748427672955975,0.0018343815513626835,0.02410901467505241,0.019654088050314465,0.0002620545073375262,True,True,False,False,True,True,
720575940631034936,flow,afferent,3816,400,0.25,0.04,0.01,0.007075471698113208,0.84958071278826,0.09748427672955975,0.0018343815513626835,0.02410901467505241,0.019654088050314465,0.0002620545073375262,True,False,False,False,False,True,
720575940646212996,flow,afferent,2425,400,0.25,0.14285714285714285,0.01,0.006185567010309278,0.311340206185567,0.1422680412371134,0.002474226804123711,0.4362886597938144,0.10144329896907217,0.0,True,True,False,False,True,True,
720575940646212996,flow,afferent,2425,400,0.25,0.04,0.01,0.006185567010309278,0.311340206185567,0.1422680412371134,0.002474226804123711,0.4362886597938144,0.10144329896907217,0.0,True,True,False,False,True,True,
720575940611643033,flow,afferent,10280,400,0.25,0.14285714285714285,0.01,0.03054474708171206,0.9135214007782101,0.011575875486381323,0.004961089494163424,0.03715953307392996,0.0021400778210116734,9.72762645914397e-05,True,True,True,False,False,False,
720575940611643033,flow,afferent,10280,400,0.25,0.04,0.01,0.03054474708171206,0.9135214007782101,0.011575875486381323,0.004961089494163424,0.03715953307392996,0.0021400778210116734,9.72762645914397e-05,True,False,False,False,False,False,
720575940616287449,flow,afferent,2391,400,0.25,0.14285714285714285,0.01,0.008364700961940611,0.8105395232120451,0.06608113759933082,0.006691760769552488,0.044332915098285235,0.06357172731074864,0.0004182350480970305,True,True,False,False,True,True,
720575940616287449,flow,afferent,2391,400,0.25,0.04,0.01,0.008364700961940611,0.8105395232120451,0.06608113759933082,0.006691760769552488,0.044332915098285235,0.06357172731074864,0.0004182350480970305,True,False,False,False,False,True,
720575940615015976,flow,afferent,3545,400,0.25,0.14285714285714285,0.01,0.01692524682651622,0.6369534555712271,0.1684062059238364,0.01156558533145275,0.14809590973201692,0.018053596614950634,0.0,True,True,False,False,False,True,
720575940615015976,flow,afferent,3545,400,0.25,0.04,0.01,0.01692524682651622,0.6369534555712271,0.1684062059238364,0.01156558533145275,0.14809590973201692,0.018053596614950634,0.0,True,True,False,False,False,True,
720575940633767588,flow,afferent,4192,400,0.25,0.14285714285714285,0.01,0.006440839694656489,0.9122137404580153,0.016221374045801526,0.004532442748091603,0.058444656488549615,0.0021469465648854963,0.0,True,True,False,False,False,False,
720575940633767588,flow,afferent,4192,400,0.25,0.04,0.01,0.006440839694656489,0.9122137404580153,0.016221374045801526,0.004532442748091603,0.058444656488549615,0.0021469465648854963,0.0,True,True,False,False,False,False,
720575940623042539,flow,afferent,5083,400,0.25,0.14285714285714285,0.01,0.14892779854416682,0.23372024395042298,0.5764312413928783,0.005311823726145977,0.0314774739327169,0.0037379500295101316,0.0003934684241589612,True,True,True,False,False,True,False
720575940623042539,flow,afferent,5083,400,0.25,0.04,0.01,0.14892779854416682,0.23372024395042298,0.5764312413928783,0.005311823726145977,0.0314774739327169,0.0037379500295101316,0.0003934684241589612,True,False,True,False,False,True,False
720575940628677114,flow,afferent,2836,400,0.25,0.14285714285714285,0.01,0.06558533145275035,0.8582510578279267,0.009520451339915375,0.004231311706629055,0.04301833568406206,0.01904090267983075,0.0003526093088857546,True,True,True,False,False,False,
720575940628677114,flow,afferent,2836,400,0.25,0.04,0.01,0.06558533145275035,0.8582510578279267,0.009520451339915375,0.004231311706629055,0.04301833568406206,0.01904090267983075,0.0003526093088857546,True,False,True,False,False,False,
720575940638513752,flow,afferent,3235,400,0.25,0.14285714285714285,0.01,0.05347758887171561,0.8649149922720247,0.0034003091190108192,0.00401854714064915,0.05162287480680062,0.022256568778979906,0.0003091190108191654,True,True,True,False,False,False,
720575940638513752,flow,afferent,3235,400,0.25,0.04,0.01,0.05347758887171561,0.8649149922720247,0.0034003091190108192,0.00401854714064915,0.05162287480680062,0.022256568778979906,0.0003091190108191654,True,True,False,False,False,False,
720575940617041728,flow,afferent,3910,400,0.25,0.14285714285714285,0.01,0.019948849104859334,0.9051150895140665,0.0020460358056265983,0.0007672634271099745,0.06317135549872123,0.008695652173913044,0.0002557544757033248,True,True,False,False,False,False,
720575940617041728,flow,afferent,3910,400,0.25,0.04,0.01,0.019948849104859334,0.9051150895140665,0.0020460358056265983,0.0007672634271099745,0.06317135549872123,0.008695652173913044,0.0002557544757033248,True,False,False,False,False,False,
720575940616999069,flow,afferent,5178,400,0.25,0.14285714285714285,0.01,0.04789494013132484,0.8522595596755504,0.017960602549246814,0.020278099652375436,0.04055619930475087,0.02066434916956354,0.0003862495171881035,True,False,True,True,False,False,False
720575940616999069,flow,afferent,5178,400,0.25,0.04,0.01,0.04789494013132484,0.8522595596755504,0.017960602549246814,0.020278099652375436,0.04055619930475087,0.02066434916956354,0.0003862495171881035,True,False,False,True,False,False,False
720575940628953210,flow,afferent,3606,400,0.25,0.14285714285714285,0.01,0.05906821963394343,0.8688297282307266,0.008042151968940654,0.003882418191902385,0.04215196894065446,0.01774819744869662,0.00027731558513588466,True,True,True,False,True,False,
720575940628953210,flow,afferent,3606,400,0.25,0.04,0.01,0.05906821963394343,0.8688297282307266,0.008042151968940654,0.003882418191902385,0.04215196894065446,0.01774819744869662,0.00027731558513588466,True,False,True,False,False,False,
720575940608376132,flow,afferent,3354,400,0.25,0.14285714285714285,0.01,0.06946929039952296,0.8595706618962433,0.007751937984496124,0.003279666070363745,0.04502087060226595,0.014609421586165773,0.0002981514609421586,True,True,True,False,False,False,
720575940608376132,flow,afferent,3354,400,0.25,0.04,0.01,0.06946929039952296,0.8595706618962433,0.007751937984496124,0.003279666070363745,0.04502087060226595,0.014609421586165773,0.0002981514609421586,True,True,True,False,False,False,
720575940645728132,flow,afferent,3294,400,0.25,0.14285714285714285,0.01,0.07650273224043716,0.8585306618093503,0.009411050394656952,0.00030358227079538557,0.03612629022465088,0.01912568306010929,0.0,True,True,True,,True,False,
720575940645728132,flow,afferent,3294,400,0.25,0.04,0.01,0.07650273224043716,0.8585306618093503,0.009411050394656952,0.00030358227079538557,0.03612629022465088,0.01912568306010929,0.0,True,False,True,,False,False,
720575940628599296,flow,afferent,3283,400,0.25,0.14285714285714285,0.01,0.08254645141638745,0.8321657021017362,0.011574779165397502,0.004568991775814804,0.05239110569600975,0.01675296984465428,0.0,True,True,True,False,False,False,
720575940628599296,flow,afferent,3283,400,0.25,0.04,0.01,0.08254645141638745,0.8321657021017362,0.011574779165397502,0.004568991775814804,0.05239110569600975,0.01675296984465428,0.0,True,False,True,False,False,False,
720575940623087859,flow,afferent,3478,400,0.25,0.14285714285714285,0.01,0.06986774008050604,0.8214491086831512,0.025014376078205867,0.0,0.03335250143760782,0.050028752156411734,0.0002875215641173088,True,False,True,,True,False,
720575940623087859,flow,afferent,3478,400,0.25,0.04,0.01,0.06986774008050604,0.8214491086831512,0.025014376078205867,0.0,0.03335250143760782,0.050028752156411734,0.0002875215641173088,True,False,True,,False,False,
720575940617534676,flow,afferent,3307,400,0.25,0.14285714285714285,0.01,0.05745388569700635,0.8590867856062897,0.008466888418506199,0.0003023888720895071,0.024493498639250075,0.049894163894768674,0.0003023888720895071,True,False,True,,True,False,
720575940617534676,flow,afferent,3307,400,0.25,0.04,0.01,0.05745388569700635,0.8590867856062897,0.008466888418506199,0.0003023888720895071,0.024493498639250075,0.049894163894768674,0.0003023888720895071,True,False,True,,False,False,
720575940613118610,flow,afferent,3100,400,0.25,0.14285714285714285,0.01,0.05451612903225807,0.8858064516129033,0.0064516129032258064,0.0022580645161290325,0.03354838709677419,0.017419354838709676,0.0,True,False,True,False,False,False,
720575940613118610,flow,afferent,3100,400,0.25,0.04,0.01,0.05451612903225807,0.8858064516129033,0.0064516129032258064,0.0022580645161290325,0.03354838709677419,0.017419354838709676,0.0,True,False,True,False,False,False,
720575940612096370,flow,afferent,1084,400,0.25,0.14285714285714285,0.01,0.09501845018450185,0.7693726937269373,0.0036900369003690036,0.007380073800738007,0.11346863468634687,0.01014760147601476,0.0009225092250922509,True,True,True,False,False,False,
720575940612096370,flow,afferent,1084,400,0.25,0.04,0.01,0.09501845018450185,0.7693726937269373,0.0036900369003690036,0.007380073800738007,0.11346863468634687,0.01014760147601476,0.0009225092250922509,True,True,True,False,False,False,
720575940617433142,flow,afferent,3052,400,0.25,0.14285714285714285,0.01,0.05242463958060288,0.8669724770642202,0.0081913499344692,0.000327653997378768,0.050131061598951504,0.021952817824377458,0.0,True,True,True,,True,False,
720575940617433142,flow,afferent,3052,400,0.25,0.04,0.01,0.05242463958060288,0.8669724770642202,0.0081913499344692,0.000327653997378768,0.050131061598951504,0.021952817824377458,0.0,True,False,True,,False,False,
720575940618512624,flow,afferent,3167,400,0.25,0.14285714285714285,0.01,0.02715503631196716,0.944426902431323,0.0022102936532996525,0.0006315124723713293,0.015472055573097568,0.010104199557941269,0.0,True,False,True,False,False,False,
720575940618512624,flow,afferent,3167,400,0.25,0.04,0.01,0.02715503631196716,0.944426902431323,0.0022102936532996525,0.0006315124723713293,0.015472055573097568,0.010104199557941269,0.0,True,False,False,False,False,False,
720575940613191591,flow,afferent,4100,400,0.25,0.14285714285714285,0.01,0.08341463414634147,0.713170731707317,0.04707317073170732,0.025853658536585365,0.12097560975609756,0.00878048780487805,0.0007317073170731707,True,True,True,False,False,True,False
720575940613191591,flow,afferent,4100,400,0.25,0.04,0.01,0.08341463414634147,0.713170731707317,0.04707317073170732,0.025853658536585365,0.12097560975609756,0.00878048780487805,0.0007317073170731707,True,True,True,False,False,True,False
720575940611720362,flow,afferent,3145,400,0.25,0.14285714285714285,0.01,0.027344992050874404,0.8626391096979332,0.002861685214626391,0.00794912559618442,0.0918918918918919,0.007313195548489666,0.0,True,True,True,False,False,False,
720575940611720362,flow,afferent,3145,400,0.25,0.04,0.01,0.027344992050874404,0.8626391096979332,0.002861685214626391,0.00794912559618442,0.0918918918918919,0.007313195548489666,0.0,True,True,False,False,False,False,
720575940623793741,flow,afferent,2984,400,0.25,0.14285714285714285,0.01,0.023458445040214475,0.9524128686327078,0.0010053619302949062,0.0010053619302949062,0.013739946380697051,0.008378016085790885,0.0,True,False,False,False,False,False,
720575940623793741,flow,afferent,2984,400,0.25,0.04,0.01,0.023458445040214475,0.9524128686327078,0.0010053619302949062,0.0010053619302949062,0.013739946380697051,0.008378016085790885,0.0,True,False,False,False,False,False,
720575940631630893,flow,afferent,3038,400,0.25,0.14285714285714285,0.01,0.06978275181040158,0.8620803159973667,0.005266622778143515,0.0013166556945358788,0.04739960500329164,0.013824884792626729,0.0003291639236339697,True,True,True,False,False,False,
720575940631630893,flow,afferent,3038,400,0.25,0.04,0.01,0.06978275181040158,0.8620803159973667,0.005266622778143515,0.0013166556945358788,0.04739960500329164,0.013824884792626729,0.0003291639236339697,True,False,True,False,False,False,
720575940613664874,flow,afferent,2999,400,0.25,0.14285714285714285,0.01,0.06702234078026009,0.8289429809936646,0.016005335111703902,0.00266755585195065,0.0543514504834945,0.03101033677892631,0.0,True,True,True,False,True,True,
720575940613664874,flow,afferent,2999,400,0.25,0.04,0.01,0.06702234078026009,0.8289429809936646,0.016005335111703902,0.00266755585195065,0.0543514504834945,0.03101033677892631,0.0,True,False,False,False,False,False,
720575940610185221,flow,afferent,2994,400,0.25,0.14285714285714285,0.01,0.05778223112892451,0.857381429525718,0.008684034736138945,0.004008016032064128,0.04976619906479626,0.02237808951235805,0.0,True,True,True,False,True,False,
720575940610185221,flow,afferent,2994,400,0.25,0.04,0.01,0.05778223112892451,0.857381429525718,0.008684034736138945,0.004008016032064128,0.04976619906479626,0.02237808951235805,0.0,True,False,True,False,False,False,
