root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Oct_clusters,Ser_clusters,DA_clusters,Glut_clusters,Unknown_clusters
720575940633294527,flow,afferent,439,400,0.25,0.04,0.01,0.0,0.5945330296127562,0.04783599088838269,0.03644646924829157,0.1252847380410023,0.1958997722095672,0.0,,True,False,True,True,True,
720575940622444938,flow,afferent,1233,400,0.25,0.14285714285714285,0.01,0.0072992700729927005,0.537712895377129,0.25790754257907544,0.0032441200324412004,0.059205190592051905,0.13381995133819952,0.0008110300081103001,False,True,False,True,True,True,
720575940622444938,flow,afferent,1233,400,0.25,0.04,0.01,0.0072992700729927005,0.537712895377129,0.25790754257907544,0.0032441200324412004,0.059205190592051905,0.13381995133819952,0.0008110300081103001,False,True,False,False,True,True,
720575940618903888,flow,afferent,1203,400,0.25,0.14285714285714285,0.01,0.007481296758104738,0.6334164588528678,0.18038237738985868,0.004987531172069825,0.05403158769742311,0.11970074812967581,0.0,False,True,False,True,True,True,
720575940618903888,flow,afferent,1203,400,0.25,0.04,0.01,0.007481296758104738,0.6334164588528678,0.18038237738985868,0.004987531172069825,0.05403158769742311,0.11970074812967581,0.0,False,True,False,True,True,True,
720575940614363970,flow,afferent,1308,400,0.25,0.14285714285714285,0.01,0.07262996941896024,0.38073394495412843,0.2652905198776758,0.021406727828746176,0.0863914373088685,0.1735474006116208,0.0,True,True,False,True,True,True,
720575940614363970,flow,afferent,1308,400,0.25,0.04,0.01,0.07262996941896024,0.38073394495412843,0.2652905198776758,0.021406727828746176,0.0863914373088685,0.1735474006116208,0.0,True,True,False,True,True,True,
720575940625359741,flow,afferent,3706,400,0.25,0.14285714285714285,0.01,0.008904479222881814,0.8726389638424177,0.0992984349703184,0.0005396654074473826,0.009713977334052886,0.008094981111710739,0.0008094981111710739,False,True,False,False,False,True,False
720575940625359741,flow,afferent,3706,400,0.25,0.04,0.01,0.008904479222881814,0.8726389638424177,0.0992984349703184,0.0005396654074473826,0.009713977334052886,0.008094981111710739,0.0008094981111710739,False,True,False,False,False,True,False
720575940627774287,flow,afferent,3356,400,0.25,0.14285714285714285,0.01,0.015196662693682956,0.7887365911799762,0.17938021454112038,0.0,0.007151370679380214,0.009535160905840286,0.0,False,True,,False,False,True,
720575940627774287,flow,afferent,3356,400,0.25,0.04,0.01,0.015196662693682956,0.7887365911799762,0.17938021454112038,0.0,0.007151370679380214,0.009535160905840286,0.0,False,True,,False,False,True,
720575940612969169,flow,afferent,3089,400,0.25,0.14285714285714285,0.01,0.01165425704111363,0.8455810942052444,0.1252832631919715,0.0003237293622531564,0.010359339592101004,0.006474587245063127,0.0003237293622531564,False,True,,False,False,True,
720575940612969169,flow,afferent,3089,400,0.25,0.04,0.01,0.01165425704111363,0.8455810942052444,0.1252832631919715,0.0003237293622531564,0.010359339592101004,0.006474587245063127,0.0003237293622531564,False,True,,False,False,True,
720575940604425644,flow,afferent,5656,400,0.25,0.14285714285714285,0.01,0.012376237623762377,0.8656294200848657,0.09777227722772278,0.000884016973125884,0.013083451202263084,0.010254596888260255,0.0,False,True,False,False,False,True,
720575940604425644,flow,afferent,5656,400,0.25,0.04,0.01,0.012376237623762377,0.8656294200848657,0.09777227722772278,0.000884016973125884,0.013083451202263084,0.010254596888260255,0.0,False,True,False,False,False,True,
720575940626733967,flow,afferent,3664,400,0.25,0.14285714285714285,0.01,0.005731441048034935,0.8537117903930131,0.10289301310043668,0.0032751091703056767,0.014192139737991267,0.01937772925764192,0.0008187772925764192,False,True,False,False,False,True,False
720575940626733967,flow,afferent,3664,400,0.25,0.04,0.01,0.005731441048034935,0.8537117903930131,0.10289301310043668,0.0032751091703056767,0.014192139737991267,0.01937772925764192,0.0008187772925764192,False,True,False,False,False,True,False
720575940609547549,flow,afferent,1472,400,0.25,0.14285714285714285,0.01,0.001358695652173913,0.058423913043478264,0.019021739130434784,0.029891304347826088,0.8349184782608695,0.05638586956521739,0.0,False,True,True,True,True,True,
720575940609547549,flow,afferent,1472,400,0.25,0.04,0.01,0.001358695652173913,0.058423913043478264,0.019021739130434784,0.029891304347826088,0.8349184782608695,0.05638586956521739,0.0,False,True,False,True,True,False,
720575940631081356,flow,afferent,996,400,0.25,0.14285714285714285,0.01,0.01104417670682731,0.5110441767068273,0.11044176706827309,0.06124497991967871,0.16566265060240964,0.14056224899598393,0.0,True,True,True,True,True,True,
720575940631081356,flow,afferent,996,400,0.25,0.04,0.01,0.01104417670682731,0.5110441767068273,0.11044176706827309,0.06124497991967871,0.16566265060240964,0.14056224899598393,0.0,False,True,True,True,True,True,
720575940633125624,flow,afferent,937,400,0.25,0.14285714285714285,0.01,0.011739594450373533,0.43649946638207043,0.18036286019210246,0.051227321237993596,0.2305229455709712,0.08964781216648879,0.0,False,True,True,True,True,True,
